58.604712;16.177282
58.408861;15.621024
59.40071277486973;13.202656523514204
59.43013480232148;13.202687405508096
57.69309827859731;13.203490742967231
57.464870454910645;13.20402305802518
59.44257511224977;13.204129220811076
56.52876132900842;13.20496035483723
59.53768933771026;13.205408066841448
56.77169624867431;13.206167298206404
58.47521619053225;13.206357933818628
59.429437530288695;13.208258340339027
57.58792442428081;13.209488694230124
59.43992050004085;13.209728820881733
58.33443878636796;13.209777074981364
58.31060049768974;13.2102280416448
56.35862041978647;13.210236314195116
59.45624828184299;13.210663768788633
57.73243320159498;13.210891909077542
59.435851071759316;13.211028096529605
57.69104935343242;13.211320330441755
59.433483865233335;13.211667819920297
59.505483618141824;13.212605396945737
59.529062117256636;13.212808841709462
58.34411765541986;13.213132273572118
56.445963604219585;13.213575387716968
59.402504444231276;13.215059653918889
59.469097085164854;13.215501739195448
58.67396382990979;13.215611065027918
56.98711434935585;13.215975302493504
59.49847524281236;13.216057854718764
59.48216411598504;13.216407206018046
57.46685319125164;13.216985658017396
58.31950607625509;13.217530120782733
59.44655238934661;13.218073596487233
57.582484440700384;13.218857318967459
57.93156688808432;13.219577765000437
58.322891450127905;13.219706852627269
59.51939658970078;13.219949480653746
58.32846727588273;13.220050643193488
57.69052027112149;13.221456067139023
57.837615012312185;13.222057257063597
58.46340212959695;13.222657278808049
59.51911080801824;13.223665246779042
57.596620387124645;13.224411273689068
57.026144700386524;13.225383888114905
57.67441459403071;13.225436474557158
59.44544430636804;13.226976070835441
58.97116021517282;13.227212571963907
57.679564991507405;13.228239551634937
57.68389958726645;13.228921094761787
57.68709102182139;13.229046620800048
57.68565381120593;13.229048069968323
56.35653867435501;13.229295798214205
58.46277654726772;13.229507946648486
57.587753848814806;13.230107918533758
57.00397573732456;13.230294983632577
56.9870141920097;13.232010273516845
59.38700401846349;13.233232185808703
58.45722055277379;13.233273542694123
58.49172354527486;13.233459733263475
59.52129051782672;13.233555632495051
58.8968743578458;13.233913812912968
58.06312305152775;13.234185463318415
56.44124149005232;13.234462778636837
57.124889032519576;13.234470161252707
59.40414279044015;13.235225850234595
